unique_id,race,race_imputed,imputation_probability,date,city,state,zip,county,agencies,highest_force,armed,weapon,aggressive,fleeing,intended_use_of_force,GEOID
22219,Race unspecified,Race unspecified,,2017-09-02,Beaumont,CA,92223,Riverside,Beaumont Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,06065043820
22216,European-American/White,European-American/White,,2017-09-01,Pittsfield,MA,01201,Berkshire,Pittsfield Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,25003900900
22217,European-American/White,European-American/White,,2017-09-01,Poultney,VT,05764,Rutland,Vermont State Police,Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Not fleeing,Deadly force,50021963800
22218,European-American/White,European-American/White,,2017-09-01,Mount Hope,WI,53816,Grant,Grant County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,55043960400
22214,European-American/White,European-American/White,,2017-08-31,Fort Myers Beach,FL,33931,Lee,Lee County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,12071060203
22215,Race unspecified,European-American/White,0.755093896,2017-08-31,Everett,WA,98201,Snohomish,Snohomish County Sheriff's Office,Tasered,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,53061040700
22211,Hispanic/Latino,Hispanic/Latino,,2017-08-30,Bakersfield,CA,93307,Kern,Bakersfield Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,06029003127
22213,European-American/White,European-American/White,,2017-08-30,Sacramento,CA,95821,Sacramento,"California Highway Patrol, Sacramento County Sheriff's Office",Gunshot,Armed,Firearm/Rifle,Used weapon,Fleeing/Vehicle,Deadly force,06067006102
22205,African-American/Black,African-American/Black,,2017-08-29,Hazel Crest,IL,60429,Cook,Chicago Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,17031825501
22206,European-American/White,European-American/White,,2017-08-29,Watauga,TX,76148,Tarrant,Watauga Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,48439113809
22207,European-American/White,European-American/White,,2017-08-29,Simsboro,LA,71275,Lincoln,Lincoln Parish Sheriff's Office,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,22061960200
22208,Race unspecified,European-American/White,0.875668992,2017-08-29,Jacksonville,AL,36265,Calhoun,Jacksonville Police Department,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,01015001801
22209,African-American/Black,African-American/Black,,2017-08-29,Evansville,IN,47708,Vanderburgh,"Evansville Police Department, U.S. Federal Protective Service",Gunshot,Armed,Blunt object/Baseball bat,Advanced toward officer(s),Not fleeing,Deadly force,18163001800
22118,European-American/White,European-American/White,,2017-08-28,New Milford,CT,06776,Litchfield,New Milford Police Department,Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Fleeing/Foot,Deadly force,09005253200
22203,African-American/Black,African-American/Black,,2017-08-28,Miami,FL,33147,Miami-Dade,Miami-Dade Police Department,Gunshot,Unarmed,None,Reached to waist,Fleeing/Foot,Deadly force,12086001501
22204,African-American/Black,African-American/Black,,2017-08-28,Moundridge,KS,67107,McPherson,McPherson County Sheriff's Office,Gunshot,Unarmed,None,Sudden threatening movement,Fleeing/Vehicle,Deadly force,20113788700
22115,European-American/White,European-American/White,,2017-08-27,Sharpsburg,KY,40374,Bath,Kentucky State Police,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,21011970100
22116,Hispanic/Latino,Hispanic/Latino,,2017-08-27,Farmington,NM,87402,San Juan,"San Juan County Sheriff's Office, New Mexico State Police",Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,35045000202
22117,European-American/White,European-American/White,,2017-08-27,Kettering,OH,45420,Montgomery,Kettering Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,39113021301
22112,African-American/Black,African-American/Black,,2017-08-26,Pine Bluff,AR,71602,Jefferson,Pine Bluff Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Fleeing/Foot,Deadly force,05069002500
22114,Hispanic/Latino,Hispanic/Latino,,2017-08-26,Guymon,OK,73942,Texas,Oklahoma Highway Patrol,Gunshot,Unarmed,None,Advanced toward officer(s),Fleeing/Vehicle,Deadly force,40139950700
22107,European-American/White,European-American/White,,2017-08-25,Jacksonville,FL,32254,Duval,Jacksonville Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Reached to waist,Not fleeing,Deadly force,12031011800
22108,European-American/White,European-American/White,,2017-08-25,Sunrise,FL,33351,Broward,Sunrise Police Department,Gunshot,Armed,Firearm/Gun,Uncertain,Not fleeing,Deadly force,12011060115
22109,African-American/Black,African-American/Black,,2017-08-25,Woodville,GA,30669,Greene,Greene County Sheriff's Office,Gunshot,Unarmed,None,Struggled,Fleeing/Foot,Deadly force,13133950100
22110,African-American/Black,African-American/Black,,2017-08-25,Marietta,GA,30062,Cobb,Cobb County Police Department,Tasered,Unarmed,None,Struggled,Fleeing/Vehicle,Less-than-lethal force,13067030410
22102,Hispanic/Latino,Hispanic/Latino,,2017-08-24,Lemon Grove,CA,91945,San Diego,"La Mesa Police Department, San Diego Police Department, San Diego County Sheriff's Office",Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,06073014002
22104,European-American/White,European-American/White,,2017-08-24,Waterford Township,MI,48329,Oakland,Waterford Township Police Department,Gunshot,Armed,Firearm/Shotgun,Advanced toward officer(s),Not fleeing,Deadly force,26125144500
22105,African-American/Black,African-American/Black,,2017-08-24,Orange,NJ,07050,Essex,Essex County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Uncertain,Fleeing/Foot,Deadly force,34013018600
23459,African-American/Black,African-American/Black,,2017-08-24,Charleston,SC,29403,Charleston,Charleston Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,45019000700
22100,Hispanic/Latino,Hispanic/Latino,,2017-08-23,Denver,CO,80204,Denver,Denver Regional Transportation District Transit Police,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,08031000904
22101,European-American/White,European-American/White,,2017-08-23,Olathe,KS,66061,Johnson,"Olathe Police Department, Johnson County Sheriff's Office",Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,20091053555
22094,European-American/White,European-American/White,,2017-08-22,Tarzana,CA,91356,Los Angeles,Santa Maria Police Department,Gunshot,Armed,Firearm/Gun,Uncertain,Not fleeing,Deadly force,06037139502
22095,European-American/White,European-American/White,,2017-08-22,Durham,CA,95938,Butte,Butte County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,06007001500
22096,European-American/White,European-American/White,,2017-08-22,Santa Maria,CA,93455,Santa Barbara,Santa Barbara County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,06083002014
22098,African-American/Black,African-American/Black,,2017-08-22,St. Louis,MO,63113,St. Louis City,St. Louis Metropolitan Police Department,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,29510106600
22099,Hispanic/Latino,Hispanic/Latino,,2017-08-22,Albuquerque,NM,87114,Bernalillo,Rio Rancho Department of Public Safety,Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Fleeing/Vehicle,Deadly force,35001004747
21984,European-American/White,European-American/White,,2017-08-21,Morganton,NC,28655,Burke,Burke County Sheriff's Office,Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Not fleeing,Deadly force,37023020203
21985,European-American/White,European-American/White,,2017-08-21,Colorado City,CO,81019,Pueblo,Pueblo County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,08101002804
21986,European-American/White,European-American/White,,2017-08-21,Franklin,WI,54208,Brown,Kewaunee County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,55061960500
21987,European-American/White,European-American/White,,2017-08-21,Pardeeville,WI,53954,Columbia,Columbia County Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,55021970200
21988,African-American/Black,African-American/Black,,2017-08-21,Steubenville,OH,43952,Jefferson,Adult Probation Department Jefferson County Courthouse,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,39081000200
21981,European-American/White,European-American/White,,2017-08-20,Yellville,AR,72639,Searcy,U.S. National Park Service,Gunshot,Armed,Firearm/Pellet gun,Brandished weapon,Not fleeing,Deadly force,05129970200
21982,African-American/Black,African-American/Black,,2017-08-20,Brick,NJ,08724,Ocean,Brick Township Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,34029713600
21983,Hispanic/Latino,Hispanic/Latino,,2017-08-20,Ridgecrest,CA,93555,Kern,California Highway Patrol,Gunshot,Uncertain,Uncertain,Uncertain,Fleeing/Foot,Deadly force,06029005407
22091,European-American/White,European-American/White,,2017-08-20,Marietta,OK,73448,Love,Oklahoma Highway Patrol,Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Fleeing/Vehicle,Deadly force,40085094100
21976,European-American/White,European-American/White,,2017-08-19,Fairchance,PA,15436,Fayette,Pennsylvania State Police,Gunshot,Armed,Firearm/Handgun,Used weapon,Not fleeing,Deadly force,42051262800
21980,European-American/White,European-American/White,,2017-08-19,Birmingham,AL,35209,Jefferson,Homewood Police Department,Gunshot,Armed,Stun gun,Used weapon,Not fleeing,Deadly force,01073010706
21971,Hispanic/Latino,Hispanic/Latino,,2017-08-18,Montebello,CA,90640,Los Angeles,Montebello Police Department,Gunshot,Armed,Firearm/Handgun,Used weapon,Fleeing/Foot,Deadly force,06037530202
21972,African-American/Black,African-American/Black,,2017-08-18,Jacksonville,FL,32210,Duval,Jacksonville Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,12031013404
21973,Race unspecified,European-American/White,0.836017361,2017-08-18,Bloomfield,NJ,07003,Essex,Bloomfield Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,34013015000
21967,Hispanic/Latino,Hispanic/Latino,,2017-08-17,Phoenix,AZ,85008,Maricopa,Phoenix Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,04013981000
21969,European-American/White,European-American/White,,2017-08-17,Luverne,AL,36049,Crenshaw,Crenshaw County Sheriff's Office,Gunshot,Uncertain,Uncertain,Uncertain,Uncertain,Deadly force,01041963700
21965,European-American/White,European-American/White,,2017-08-16,Livermore,CA,94551,Alameda,Livermore Police Department,Gunshot,Armed,Firearm/Shotgun,Brandished weapon,Not fleeing,Deadly force,06001451300
21966,African-American/Black,African-American/Black,,2017-08-16,Los Angeles,CA,90059,Los Angeles,Los Angeles County Sheriff's Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,06037242600
21963,African-American/Black,African-American/Black,,2017-08-15,Thomasville,GA,31792,Thomas,Thomas County Sheriff's Office,Gunshot,Unarmed,None,None/Police alleged vehicular assault,Fleeing/Vehicle,Deadly force,13275960900
21964,European-American/White,European-American/White,,2017-08-15,Colorado Springs,CO,80909,El Paso,Colorado Springs Police Department,Gunshot,Armed,Firearm/Pellet gun,Advanced toward officer(s),Fleeing/Foot,Deadly force,08041002102
21962,European-American/White,European-American/White,,2017-08-14,Jacksonville,FL,32210,Duval,Jacksonville Sheriff's Office,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Vehicle,Deadly force,12031012602
21886,European-American/White,European-American/White,,2017-08-13,Cosby,TN,37722,Cocke,Cocke County Sheriff's Office,Gunshot,Armed,Edged weapon/Machete,Brandished weapon,Fleeing/Foot,Deadly force,47029920502
21887,European-American/White,European-American/White,,2017-08-13,Mount Airy,GA,30563,Habersham,Habersham County Sheriff's Office,Gunshot,Armed,Firearm/Gun,Brandished weapon,Not fleeing,Deadly force,13137000100
21888,African-American/Black,African-American/Black,,2017-08-13,Kennewick,WA,99336,Benton,Kennewick Police Department,Gunshot,Armed,Edged weapon/Sword,Used weapon,Not fleeing,Deadly force,53005011202
21889,European-American/White,European-American/White,,2017-08-13,La Crosse,WI,54601,La Crosse,La Crosse Police Department,Gunshot,Armed,Firearm/Gun,Uncertain,Fleeing/Vehicle,Deadly force,55063000900
21890,African-American/Black,African-American/Black,,2017-08-13,Salt Lake City,UT,84111,Salt Lake,Salt Lake City Police Department,Gunshot,Armed,Edged weapon/Knife,Sudden threatening movement,Fleeing/Foot,Deadly force,49035102900
21891,Hispanic/Latino,Hispanic/Latino,,2017-08-13,Miami Lakes,FL,33014,Miami-Dade,Miami Police Department,Gunshot,Armed,Edged weapon/Knife,Used weapon,Not fleeing,Deadly force,12086009312
21885,Hispanic/Latino,Hispanic/Latino,,2017-08-12,Puyallup,WA,98375,Pierce,Pierce County Sheriff's Office,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,53053073128
21883,Hispanic/Latino,Hispanic/Latino,,2017-08-11,Channelview,TX,77530,Harris,Harris County Sheriff's Office,Gunshot,Armed,Firearm/Rifle,Used weapon,Not fleeing,Deadly force,48201252306
21884,African-American/Black,African-American/Black,,2017-08-11,Philadelphia,PA,19133,Philadelphia,Philadelphia Police Department,Gunshot,Unarmed,None,Sudden threatening movement,Not fleeing,Deadly force,42101017500
21881,European-American/White,European-American/White,,2017-08-10,Pacific Palisades,CA,90272,Los Angeles,Los Angeles Police Department,Gunshot,Armed,Firearm/Gun,Used weapon,Not fleeing,Deadly force,06037262400
21882,European-American/White,European-American/White,,2017-08-10,Dyer,IN,46311,Lake,Crete Police Department,Gunshot,Uncertain,Uncertain,Uncertain,Fleeing/Vehicle,Deadly force,18089042612
21876,African-American/Black,African-American/Black,,2017-08-09,Kent,WA,98031,King,Kent Police Department,Gunshot,Unarmed,None,None,Fleeing/Vehicle,Deadly force,53033029407
21875,African-American/Black,African-American/Black,,2017-08-08,Dolton,IL,60628,Cook,Dolton Police Department,Gunshot,Armed,Firearm/Handgun,Uncertain,Fleeing/Foot,Deadly force,17031550200
21802,Hispanic/Latino,Hispanic/Latino,,2017-08-07,North Bergen,NJ,07047,Hudson,North Bergen Police Department,Gunshot,Armed,Uncertain,Brandished weapon,Not fleeing,Deadly force,34017014802
21805,Hispanic/Latino,Hispanic/Latino,,2017-08-07,Wichita,KS,67203,Sedgwick,Wichita Police Department,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Not fleeing,Deadly force,20173000300
21806,European-American/White,European-American/White,,2017-08-07,Kansas City,MO,64126,Jackson,Independence Police Department,Gunshot,Unarmed,None,Struggled,Fleeing/Foot,Deadly force,29095015600
21873,Race unspecified,Asian/Pacific Islander,0.936284604,2017-08-07,Cumming,GA,30040,Forsyth,Forsyth County Sheriff's Office,Gunshot,Unarmed,None,None,Not fleeing,No,13117130306
21874,European-American/White,European-American/White,,2017-08-07,Junction City,KS,66441,Geary,"Junction City Police Department, Geary County Sheriff's Office",Gunshot,Armed,Firearm/Handgun,Brandished weapon,Not fleeing,Deadly force,20061000300
19677,African-American/Black,African-American/Black,,2017-08-06,Kansas City,MO,64109,Jackson,Kansas City Police Department,Gunshot,Armed,Firearm/Handgun,Brandished weapon,Fleeing/Foot,Deadly force,29095005400
21803,European-American/White,European-American/White,,2017-08-06,Bon Aqua,TN,37025,Hickman,Dickson Police Department,Gunshot,Armed,Edged weapon/Knife,Brandished weapon,Fleeing/Vehicle,Deadly force,47081950201
21798,Hispanic/Latino,Hispanic/Latino,,2017-08-05,Santa Rosa,CA,95403,Sonoma,Santa Rosa Police Department,Gunshot,Armed,Edged weapon/Knife,Advanced toward officer(s),Not fleeing,Deadly force,06097152903
21799,African-American/Black,African-American/Black,,2017-08-05,Fort Lauderdale,FL,33311,Broward,Fort Lauderdale Police Department,Chemical agent/Pepper spray,Unarmed,None,Struggled,Not fleeing,Less-than-lethal force,12011041500
21801,European-American/White,European-American/White,,2017-08-05,New Straitsville,OH,43766,Perry,New Straitsville Police Department,Gunshot,Unarmed,None,Struggled,Not fleeing,Deadly force,39127966302
21789,European-American/White,European-American/White,,2017-08-04,Los Angeles,CA,90015,Los Angeles,Los Angeles Police Department,Gunshot,Armed,Firearm/Rifle,Brandished weapon,Not fleeing,Deadly force,06037224010
